Country Code ISO3,Indicator,Normalized Value,Dash Value,Trend Value,Value
MDA,sdg7_ren,88.281,,Up,
MDA,sdg8_adjgrowth,90.349,green,Down,2.093
MDA,sdg8_slavery,66.558,yellow,Right,5.509
MDA,sdg8_accounts,0,red,Down,43.786
MDA,sdg8_unemp,83.691,green,,4.71
MDA,sdg8_rights,98.15,red,,0.485
MDA,sdg8_impacc,99,green,,0.018
MDA,sdg8_empop,99.796,,,
MDA,sdg8_yneet,99.836,,,
MDA,sdg9_intuse,92.63,yellow,,76.125
MDA,sdg9_mobuse,99.656,yellow,,58.89
MDA,sdg9_lpi,100,orange,,2.02
MDA,sdg9_qs,,orange,Up Right,0
MDA,sdg9_articles,,orange,Up,0.052
MDA,sdg9_rdex,,red,Up,0.255
MDA,sdg9_rdres,,,,
MDA,sdg9_patents,,,Up,
MDA,sdg9_netacc,99.9,,Up,
MDA,sdg9_womensci,0,,,
MDA,sdg10_adjgini,0,yellow,,31.385
MDA,sdg10_palma,92.25,green,,0.902
MDA,sdg10_elder,100,,,
MDA,sdg11_slums,99.87,red,,59.2
MDA,sdg11_pm25,89.928,yellow,Right,15.757
MDA,sdg11_pipedwat,84.559,yellow,Right,90.938
MDA,sdg11_transport,57.895,yellow,Up,62
MDA,sdg11_rentover,36.447,,Up Right,
MDA,sdg12_msw,99.551,red,Up,6.332
MDA,sdg12_ewaste,27.778,green,Up,4
MDA,sdg12_so2prod,,green,Up,9.712
MDA,sdg12_so2import,100,green,Right,0.3
MDA,sdg12_prodnitro,69.771,green,Down,2.2
MDA,sdg12_reacnitro,61.692,green,Right,0.074
MDA,sdg12_mswrecycl,61.12,,,
MDA,sdg13_co2gcp,,green,Down,1.474
MDA,sdg13_co2import,57.02,green,,0.011
MDA,sdg13_co2export,100,green,Up Right,0
MDA,sdg13_ecr,72.431,,Up,
MDA,sdg14_cpma,,,,
MDA,sdg14_cleanwat,,,,
MDA,sdg14_fishstocks,,,,
MDA,sdg14_trawl,,,,
MDA,sdg14_discard,,,,
MDA,sdg14_biomar,,green,,0.002
MDA,sdg15_cpta,,red,,0
MDA,sdg15_cpfa,,red,,0
MDA,sdg15_redlist,,green,,0.969
MDA,sdg15_forchg,,green,,0
MDA,sdg15_biofrwter,,green,,0.013
MDA,sdg16_homicides,,red,,4.097
MDA,sdg16_detain,,green,,17.5
MDA,sdg16_safe,,yellow,,
MDA,sdg16_prs,,yellow,,3.885
MDA,sdg16_u5reg,,green,,99.6
MDA,sdg16_cpi,,red,,34
MDA,sdg16_clabor,,,,
MDA,sdg16_weaponsexp,,green,,0
MDA,sdg16_rsf,,yellow,,31.16
MDA,sdg16_justice,,orange,,0.501
MDA,sdg16_prison,,,,
MDA,sdg17_govex,,yellow,,9.168
MDA,sdg17_oda,,,,
MDA,sdg17_govrev,,yellow,,27.106
MDA,sdg17_cohaven,,green,,0
MDA,sdg17_secrecy,,,,
MDA,sdg17_sprofits,,,,
MDA,sdg17_statperf,,yellow,,79.323
MDG,sdg1_wpc,0,red,Down,77.43
MDG,sdg1_320pov,0,red,Down,92.66
MDG,sdg1_oecdpov,1.418,,,
MDG,sdg2_undernsh,17.131,red,Down,41.7
MDG,sdg2_stunting,60.736,red,Right,41.6
MDG,sdg2_wasting,92.26,yellow,Right,6.4
MDG,sdg2_obesity,83.721,green,Up,5.3
MDG,sdg2_trophic,55.941,green,Up,2.11
MDG,sdg2_crlyld,45.667,green,Up,4.004
MDG,sdg2_snmi,100,orange,Right,0.652
MDG,sdg2_yieldgap,59.092,,Up Right,
MDG,sdg2_pestexp,50.777,green,Up Right,0
MDG,sdg3_matmort,62.353,red,Up Right,335
MDG,sdg3_neonat,58.467,red,Right,20.1
MDG,sdg3_u5mort,95.818,red,Down,50.6
MDG,sdg3_tb,37.327,red,Up Right,233
MDG,sdg3_hiv,56.616,yellow,Down,0.23
MDG,sdg3_ncds,14.689,orange,Right,22.9
MDG,sdg3_pollmort,39.138,red,Right,160
MDG,sdg3_traffic,23.241,red,,29.22
MDG,sdg3_lifee,27.568,red,Up,65.35
MDG,sdg3_fertility,47.458,red,Right,107.737
MDG,sdg3_births,0,red,Up,44.3
MDG,sdg3_vac,23.256,red,,69
MDG,sdg3_uhc,94.974,red,,28
MDG,sdg3_swb,21.309,red,,4.3
MDG,sdg3_region,65.69,,Down,
MDG,sdg3_incomeg,58.667,,,
MDG,sdg3_smoke,100,,,
MDG,sdg4_primary,92.197,green,,97.678
MDG,sdg4_second,34.182,red,,35.473
MDG,sdg4_literacy,24.007,red,,81.198
MDG,sdg4_earlyedu,0.894,,,
MDG,sdg4_tertiary,100,,Up Right,
MDG,sdg4_pisa,0,,Up,
MDG,sdg4_socioec,99.444,,Up,
MDG,sdg4_science,18.491,,Down,
MDG,sdg4_resil,0,,,
MDG,sdg5_familypl,,orange,Right,65.9
MDG,sdg5_edat,38.376,green,Right,110.345
MDG,sdg5_lfpr,65.855,green,Up,93.875
MDG,sdg5_parl,10.726,red,,17.881
MDG,sdg5_paygap,94.409,,,
MDG,sdg5_unpaid,55.636,,Right,
MDG,sdg6_water,99.483,red,Down,54.404
MDG,sdg6_sanita,7.771,red,,10.507
MDG,sdg6_freshwat,14.404,green,,11.4
MDG,sdg6_wastewat,25.455,red,Up Right,0
MDG,sdg6_scarcew,0,green,Up,0.556
MDG,sdg6_safewat,0.417,,Down,
MDG,sdg6_safesan,0.405,,Up,
MDG,sdg7_elecac,31.955,red,,25.908
MDG,sdg7_cleanfuel,22.875,red,,0.91
MDG,sdg7_co2twh,32,,Right,
MDG,sdg7_ren,80.223,,Right,
MDG,sdg8_adjgrowth,67.579,red,Right,-7.14
MDG,sdg8_slavery,42.208,orange,Right,7.512
MDG,sdg8_accounts,73.417,red,Right,17.868
MDG,sdg8_unemp,98.429,green,,1.92
MDG,sdg8_rights,98.882,yellow,,0.606
MDG,sdg8_impacc,98.68,green,,0.031
MDG,sdg8_empop,95.269,,,
MDG,sdg8_yneet,99.524,,,
MDG,sdg9_intuse,99.255,red,,9.8
MDG,sdg9_mobuse,98.531,red,,15.602
MDG,sdg9_lpi,100,orange,Up Right,2.16
MDG,sdg9_qs,21.204,orange,Right,0
MDG,sdg9_articles,41.162,red,Right,0.005
MDG,sdg9_rdex,80.772,red,Up,0.015
MDG,sdg9_rdres,78.738,,,
MDG,sdg9_patents,72.02,,Up,
MDG,sdg9_netacc,99.95,,Up,
MDG,sdg9_womensci,25.043,,,
MDG,sdg10_adjgini,51.116,red,Right,51.656
MDG,sdg10_palma,39,red,Down,2.134
MDG,sdg10_elder,13.733,,Up,
MDG,sdg11_slums,99.61,red,Down,61.2
MDG,sdg11_pm25,80.371,orange,Right,22.26
MDG,sdg11_pipedwat,27.794,red,Right,69.557
MDG,sdg11_transport,17.544,orange,Down,47
MDG,sdg11_rentover,18.474,,,
MDG,sdg12_msw,75.281,yellow,Down,1.057
MDG,sdg12_ewaste,15.873,green,Down,0.566
MDG,sdg12_so2prod,24.173,green,,5.87
MDG,sdg12_so2import,100,green,Down,0.396
MDG,sdg12_prodnitro,74.743,green,Up,6.636
MDG,sdg12_reacnitro,47.385,green,Right,0.214
MDG,sdg12_mswrecycl,30.247,,,
MDG,sdg13_co2gcp,,green,Right,0.149
MDG,sdg13_co2import,5.2,green,,0.047
MDG,sdg13_co2export,100,green,Right,0
MDG,sdg13_ecr,35.973,,Up,
MDG,sdg14_cpma,,red,,21.204
MDG,sdg14_cleanwat,,red,,57.99
MDG,sdg14_fishstocks,,green,,17.44
MDG,sdg14_trawl,,yellow,,19.923
MDG,sdg14_discard,,yellow,,5.596
MDG,sdg14_biomar,,green,,0.001
MDG,sdg15_cpta,,red,,25.043
MDG,sdg15_cpfa,,red,,51.116
MDG,sdg15_redlist,,red,,0.756
MDG,sdg15_forchg,,red,,1.294
MDG,sdg15_biofrwter,,green,,0.039
MDG,sdg16_homicides,,red,,7.7
MDG,sdg16_detain,,red,,56.1
MDG,sdg16_safe,,red,,
MDG,sdg16_prs,,orange,,3.202
MDG,sdg16_u5reg,,orange,,78
MDG,sdg16_cpi,,red,,25
MDG,sdg16_clabor,,red,,29.8
MDG,sdg16_weaponsexp,,green,,0
MDG,sdg16_rsf,,green,,27.68
MDG,sdg16_justice,,red,,0.408
MDG,sdg16_prison,,,,
MDG,sdg17_govex,,red,,4.537
MDG,sdg17_oda,,,,
MDG,sdg17_govrev,,red,,11.56
MDG,sdg17_cohaven,,green,,0
MDG,sdg17_secrecy,,,,
MDG,sdg17_sprofits,,,,
MDG,sdg17_statperf,,orange,,51.98
MDV,sdg1_wpc,99.89,green,Up,0.08
MDV,sdg1_320pov,99.476,green,Up,0.27
MDV,sdg1_oecdpov,,,,
MDV,sdg2_undernsh,62.151,,,
MDV,sdg2_stunting,34.969,red,Right,19
MDV,sdg2_wasting,82.043,red,Right,10.6
MDV,sdg2_obesity,13.953,green,Up,8.6
MDV,sdg2_trophic,36.206,red,Up,2.41
MDV,sdg2_crlyld,10.75,green,Up,2.662
MDV,sdg2_snmi,,red,Down,1.071
MDV,sdg2_yieldgap,93.881,,Up,
MDV,sdg2_pestexp,90.155,,Up,
MDV,sdg3_matmort,96.078,green,Up,53
MDV,sdg3_neonat,93.583,green,Up Right,4.9
MDV,sdg3_u5mort,,green,,7.6
MDV,sdg3_tb,81.106,yellow,Up,36
MDV,sdg3_hiv,92.95,,Up,
MDV,sdg3_ncds,100,green,Up,13.4
MDV,sdg3_pollmort,88.255,yellow,Up,26
MDV,sdg3_traffic,96.416,green,Up,1.63
MDV,sdg3_lifee,99.35,yellow,Up,79.594
MDV,sdg3_fertility,98.305,green,Up Right,7.414
MDV,sdg3_births,38.511,green,,99.5
MDV,sdg3_vac,44.186,green,,99
MDV,sdg3_uhc,95.662,orange,,62
MDV,sdg3_swb,100,orange,Up,5.2
MDV,sdg3_region,97.726,,Up,
MDV,sdg3_incomeg,14.182,,,
MDV,sdg3_smoke,100,,,
MDV,sdg4_primary,35.266,green,,97.996
MDV,sdg4_second,6.963,green,,111.175
MDV,sdg4_literacy,98.76,green,,98.754
MDV,sdg4_earlyedu,99.306,,,
MDV,sdg4_tertiary,96.343,,Down,
MDV,sdg4_pisa,4.62,,Up,
MDV,sdg4_socioec,81.132,,Down,
MDV,sdg4_science,100,,Down,
MDV,sdg4_resil,93.704,,,
MDV,sdg5_familypl,,red,Up,29.2
MDV,sdg5_edat,72.35,green,Up,100
MDV,sdg5_lfpr,,red,Up,49.184
MDV,sdg5_parl,,red,,4.598
MDV,sdg5_paygap,73.701,,,
MDV,sdg5_unpaid,,,Up,
MDV,sdg6_water,85.75,green,Up,99.256
MDV,sdg6_sanita,62.358,green,,99.373
MDV,sdg6_freshwat,49.933,green,,15.7
MDV,sdg6_wastewat,50.818,red,,4.62
MDV,sdg6_scarcew,0,green,Down,18.868
MDV,sdg6_safewat,1.167,,,
MDV,sdg6_safesan,,,Up,
MDV,sdg7_elecac,10.997,green,,100
MDV,sdg7_cleanfuel,81.938,green,,93.83
MDV,sdg7_co2twh,,,Up,
MDV,sdg7_ren,99.385,,Right,
MDV,sdg8_adjgrowth,98.193,yellow,Up,-0.447
MDV,sdg8_slavery,61.688,,Down,
MDV,sdg8_accounts,11.75,,,
MDV,sdg8_unemp,61.644,yellow,,7.18
MDV,sdg8_rights,45.563,,,
MDV,sdg8_impacc,70.98,green,,0.855
MDV,sdg8_empop,90.106,,,
MDV,sdg8_yneet,88.78,,,
MDV,sdg9_intuse,84.3,orange,,63.186
MDV,sdg9_mobuse,74.938,orange,,50.634
MDV,sdg9_lpi,100,yellow,,2.718
MDV,sdg9_qs,0,orange,Up,0
MDV,sdg9_articles,42.087,red,Up,0.014
MDV,sdg9_rdex,66.064,,,
MDV,sdg9_rdres,100,,,
MDV,sdg9_patents,100,,Right,
MDV,sdg9_netacc,95.95,,Up,
MDV,sdg9_womensci,0,,,
MDV,sdg10_adjgini,,red,Right,59.096
MDV,sdg10_palma,61,orange,Up,1.189
MDV,sdg10_elder,,,Down,
MDV,sdg11_slums,96.85,,Up,
MDV,sdg11_pm25,98.881,green,Right,6.796
MDV,sdg11_pipedwat,,green,,98.303
MDV,sdg11_transport,29.825,yellow,Down,59
MDV,sdg11_rentover,,,,
MDV,sdg12_msw,98.652,red,,3.277
MDV,sdg12_ewaste,39.683,orange,,9.137
MDV,sdg12_so2prod,,red,,285.796
MDV,sdg12_so2import,100,orange,Up,8.706
MDV,sdg12_prodnitro,71.529,green,Up,11.696
MDV,sdg12_reacnitro,,yellow,,5.049
MDV,sdg12_mswrecycl,71.64,,,
MDV,sdg13_co2gcp,,orange,Up,3.14
MDV,sdg13_co2import,25.51,orange,,0.802
MDV,sdg13_co2export,100,green,,0
MDV,sdg13_ecr,37.197,,Up Right,
MDV,sdg14_cpma,,red,,0
MDV,sdg14_cleanwat,,red,,58.65
MDV,sdg14_fishstocks,,yellow,,30.78
MDV,sdg14_trawl,,green,,0
MDV,sdg14_discard,,green,,0
MDV,sdg14_biomar,,green,,0.081
MDV,sdg15_cpta,,red,,0
MDV,sdg15_cpfa,,,,
MDV,sdg15_redlist,,orange,,0.844
MDV,sdg15_forchg,,,,
MDV,sdg15_biofrwter,,green,,0.315
MDV,sdg16_homicides,,green,,0.722
MDV,sdg16_detain,,,,
MDV,sdg16_safe,,orange,,
MDV,sdg16_prs,,,,
MDV,sdg16_u5reg,,green,,98.8
MDV,sdg16_cpi,,orange,,43
MDV,sdg16_clabor,,,,
MDV,sdg16_weaponsexp,,green,,0
MDV,sdg16_rsf,,green,,29.93
MDV,sdg16_justice,,,,
MDV,sdg16_prison,,,,
MDV,sdg17_govex,,green,,10.746
MDV,sdg17_oda,,,,
MDV,sdg17_govrev,,orange,,17.653
MDV,sdg17_cohaven,,green,,0
MDV,sdg17_secrecy,,,,
MDV,sdg17_sprofits,,,,
MDV,sdg17_statperf,,orange,,52.898
MEX,sdg1_wpc,97.879,green,Up,1.54
MEX,sdg1_320pov,83.534,orange,Up,8.48
MEX,sdg1_oecdpov,83.215,red,,16.6
MEX,sdg2_undernsh,80.08,green,Up,7.1
MEX,sdg2_stunting,87.73,yellow,Up Right,10
MEX,sdg2_wasting,19.195,green,Up,2
MEX,sdg2_obesity,33.256,red,Down,28.9
MEX,sdg2_trophic,53.324,orange,Right,2.327
MEX,sdg2_crlyld,31.75,green,Up,3.826
MEX,sdg2_snmi,99.698,red,Down,0.819
MEX,sdg2_yieldgap,96.348,,Up,
MEX,sdg2_pestexp,80.57,green,Up,0.755
MEX,sdg3_matmort,90.902,green,Up,33
MEX,sdg3_neonat,95.9,green,Down,8.6
MEX,sdg3_u5mort,,green,,14.2
MEX,sdg3_tb,70.507,yellow,Up,23
MEX,sdg3_hiv,89.967,,Up Right,
MEX,sdg3_ncds,68.59,yellow,Right,15.7
MEX,sdg3_pollmort,75.897,yellow,Right,37
MEX,sdg3_traffic,58.458,orange,,12.78
MEX,sdg3_lifee,97.009,yellow,Down,76.01
MEX,sdg3_fertility,54.237,red,Up,59.454
MEX,sdg3_births,61.165,yellow,Up,97.7
MEX,sdg3_vac,62.791,red,,73
MEX,sdg3_uhc,98.487,yellow,Up,76
MEX,sdg3_swb,100,green,Up,6
MEX,sdg3_region,98.755,yellow,Up,3.7
MEX,sdg3_incomeg,75.515,,Up,
MEX,sdg3_smoke,94.208,green,Up Right,7.6
MEX,sdg4_primary,46.587,green,Right,99.301
MEX,sdg4_second,96.311,green,Down,100
MEX,sdg4_literacy,98.863,green,Right,99.318
MEX,sdg4_earlyedu,90.236,green,Up,99.086
MEX,sdg4_tertiary,76.686,orange,Up,23.587
MEX,sdg4_pisa,31.626,orange,Up,416
MEX,sdg4_socioec,95.728,yellow,Up Right,12.089
MEX,sdg4_science,100,red,Up,46.808
MEX,sdg4_resil,85.051,orange,Down,21.597
MEX,sdg5_familypl,75.407,yellow,Up,79.8
MEX,sdg5_edat,59.467,yellow,Up,96.629
MEX,sdg5_lfpr,87.691,orange,Up,58.071
MEX,sdg5_parl,31.448,green,Right,48.2
MEX,sdg5_paygap,83.425,orange,Up Right,18.8
MEX,sdg5_unpaid,36,red,Up,199.9
MEX,sdg6_water,97.217,green,Up,99.318
MEX,sdg6_sanita,69.397,yellow,Right,91.183
MEX,sdg6_freshwat,76.04,yellow,Right,32.9
MEX,sdg6_wastewat,56.682,orange,Down,31.626
MEX,sdg6_scarcew,62.734,green,,4.272
MEX,sdg6_safewat,10.833,red,Down,42.87
MEX,sdg6_safesan,8.432,red,Up,50.405
MEX,sdg7_elecac,21.527,green,Up,100
MEX,sdg7_cleanfuel,0,green,Right,85.35
MEX,sdg7_co2twh,82.222,orange,Up,1.451
MEX,sdg7_ren,84.218,red,Up,8.85
MEX,sdg8_adjgrowth,97.958,orange,Down,-2.985
MEX,sdg8_slavery,63.312,green,Right,2.708
MEX,sdg8_accounts,64.222,red,Down,36.932
MEX,sdg8_unemp,59.27,,,4.71
MEX,sdg8_rights,96.558,red,Down,0.498
MEX,sdg8_impacc,93.097,green,,0.167
MEX,sdg8_empop,74.684,green,Up,62.204
MEX,sdg8_yneet,92.142,red,Right,20.658
MEX,sdg9_intuse,82.815,yellow,,70.07
MEX,sdg9_mobuse,85.969,green,,76.375
MEX,sdg9_lpi,98.673,yellow,Down,2.847
MEX,sdg9_qs,65.826,green,Up Right,31.367
MEX,sdg9_articles,50.322,orange,Up,0.13
MEX,sdg9_rdex,60.877,red,Up,0.312
MEX,sdg9_rdres,64.344,red,,1.018
MEX,sdg9_patents,4.78,red,Up Right,0.228
MEX,sdg9_netacc,97.7,red,Up,59.821
MEX,sdg9_womensci,37.073,green,Down,30.628
MEX,sdg10_adjgini,29.652,red,Up,55.358
MEX,sdg10_palma,18.5,red,Right,2.51
MEX,sdg10_elder,81.8,orange,Down,24.7
MEX,sdg11_slums,93.03,orange,Down,16
MEX,sdg11_pm25,23.684,orange,Right,19.036
MEX,sdg11_pipedwat,59.901,green,Right,98.083
MEX,sdg11_transport,15.789,yellow,Down,60
MEX,sdg11_rentover,35.763,green,Down,6.679
MEX,sdg12_msw,94.382,,Up,1.388
MEX,sdg12_ewaste,23.81,orange,Right,9.69
MEX,sdg12_so2prod,90.84,green,Down,18.072
MEX,sdg12_so2import,99.971,green,Right,2.071
MEX,sdg12_prodnitro,49.357,yellow,Up Right,26.81
MEX,sdg12_reacnitro,47.385,green,Down,3.536
MEX,sdg12_mswrecycl,48.08,orange,Up,0.935
MEX,sdg13_co2gcp,,orange,Down,3.437
MEX,sdg13_co2import,29.48,green,,0.449
MEX,sdg13_co2export,100,yellow,Down,583.843
MEX,sdg13_ecr,83.343,orange,Up,30.352
MEX,sdg14_cpma,,orange,,65.826
MEX,sdg14_cleanwat,,red,,64.53
MEX,sdg14_fishstocks,,yellow,,35.485
MEX,sdg14_trawl,,yellow,,32.734
MEX,sdg14_discard,,red,,19.044
MEX,sdg14_biomar,,green,,0.046
MEX,sdg15_cpta,,red,,37.073
MEX,sdg15_cpfa,,red,,29.652
MEX,sdg15_redlist,,red,,0.674
MEX,sdg15_forchg,,yellow,,0.273
MEX,sdg15_biofrwter,,green,,0.697
MEX,sdg16_homicides,,red,,29.071
MEX,sdg16_detain,,yellow,,34.267
MEX,sdg16_safe,,red,,
MEX,sdg16_prs,,yellow,,3.859
MEX,sdg16_u5reg,,yellow,,95
MEX,sdg16_cpi,,red,,31
MEX,sdg16_clabor,,yellow,,3.6
MEX,sdg16_weaponsexp,,green,,0.001
MEX,sdg16_rsf,,orange,,45.45
MEX,sdg16_justice,,red,,0.408
MEX,sdg16_prison,,yellow,,140.906
MEX,sdg17_govex,,orange,,7.212
MEX,sdg17_oda,,,,
MEX,sdg17_govrev,,orange,,18.844
MEX,sdg17_cohaven,,green,,0
MEX,sdg17_secrecy,,orange,,52.75
MEX,sdg17_sprofits,,green,,10.988
MEX,sdg17_statperf,,green,,87.507
MHL,sdg1_wpc,,,,
MHL,sdg1_320pov,,,,
MHL,sdg1_oecdpov,,,,
MHL,sdg2_undernsh,,,,
MHL,sdg2_stunting,,red,,34.8
MHL,sdg2_wasting,,green,,3.5
MHL,sdg2_obesity,,red,Down,52.9
MHL,sdg2_trophic,,,,
MHL,sdg2_crlyld,,,,
MHL,sdg2_snmi,,red,Down,1.344
MHL,sdg2_yieldgap,,,,
MHL,sdg2_pestexp,,,Up,
MHL,sdg3_matmort,,,Up,
MHL,sdg3_neonat,,orange,Down,15.3
MHL,sdg3_u5mort,,yellow,,31.8
MHL,sdg3_tb,,red,,483
MHL,sdg3_hiv,,,,
MHL,sdg3_ncds,,,,
MHL,sdg3_pollmort,,,,
MHL,sdg3_traffic,,,,
MHL,sdg3_lifee,,,Up Right,
MHL,sdg3_fertility,,,,
MHL,sdg3_births,,orange,,90.1
MHL,sdg3_vac,,red,,79
MHL,sdg3_uhc,,,,
MHL,sdg3_swb,,,Down,
MHL,sdg3_region,,,,
MHL,sdg3_incomeg,,,,
MHL,sdg3_smoke,,,,
MHL,sdg4_primary,,red,,74.145
MHL,sdg4_second,,green,,109.475
MHL,sdg4_literacy,,green,,98.459
MHL,sdg4_earlyedu,,,,
MHL,sdg4_tertiary,,,,
MHL,sdg4_pisa,,,,
MHL,sdg4_socioec,,,,
MHL,sdg4_science,,,Down,
MHL,sdg4_resil,,,,
MHL,sdg5_familypl,,green,Up,80.5
MHL,sdg5_edat,,,Right,
MHL,sdg5_lfpr,,,,
MHL,sdg5_parl,,red,,6.061
MHL,sdg5_paygap,,,,
MHL,sdg5_unpaid,,,Up,
MHL,sdg6_water,,orange,Up Right,88.486
MHL,sdg6_sanita,,orange,,83.494
MHL,sdg6_freshwat,,,,
MHL,sdg6_wastewat,,red,,0
MHL,sdg6_scarcew,,,,
MHL,sdg6_safewat,,,,
MHL,sdg6_safesan,,,,
MHL,sdg7_elecac,,yellow,,96.355
MHL,sdg7_cleanfuel,,orange,,65.35
MHL,sdg7_co2twh,,,Up,
MHL,sdg7_ren,,,,
MHL,sdg8_adjgrowth,,red,,-3.422
MHL,sdg8_slavery,,,Down,
MHL,sdg8_accounts,,,,
MHL,sdg8_unemp,,,,
MHL,sdg8_rights,,,,
MHL,sdg8_impacc,,,,
MHL,sdg8_empop,,,,
MHL,sdg8_yneet,,,,
MHL,sdg9_intuse,,red,,38.701
MHL,sdg9_mobuse,,,,
MHL,sdg9_lpi,,,,
MHL,sdg9_qs,,orange,,0
MHL,sdg9_articles,,red,Down,0.04
MHL,sdg9_rdex,,,,
MHL,sdg9_rdres,,,,
MHL,sdg9_patents,,,,
MHL,sdg9_netacc,,,,
MHL,sdg9_womensci,,,,
MHL,sdg10_adjgini,,,,
MHL,sdg10_palma,,,,
MHL,sdg10_elder,,,Up,
MHL,sdg11_slums,,,,
MHL,sdg11_pm25,,,,
MHL,sdg11_pipedwat,,red,,13.003
MHL,sdg11_transport,,,,
MHL,sdg11_rentover,,,,
MHL,sdg12_msw,,green,,0.576
MHL,sdg12_ewaste,,,,
MHL,sdg12_so2prod,,,,
MHL,sdg12_so2import,,,,
MHL,sdg12_prodnitro,,,,
MHL,sdg12_reacnitro,,,,
MHL,sdg12_mswrecycl,,,,
MHL,sdg13_co2gcp,,,Up,
MHL,sdg13_co2import,,,,
MHL,sdg13_co2export,,,Up,
MHL,sdg13_ecr,,,Up Right,
MHL,sdg14_cpma,,,,
MHL,sdg14_cleanwat,,,,
MHL,sdg14_fishstocks,,green,,1.53
MHL,sdg14_trawl,,,,
MHL,sdg14_discard,,,,
MHL,sdg14_biomar,,,,
MHL,sdg15_cpta,,,,
MHL,sdg15_cpfa,,,,
MHL,sdg15_redlist,,,,
MHL,sdg15_forchg,,,,
MHL,sdg15_biofrwter,,,,
MHL,sdg16_homicides,,,,
MHL,sdg16_detain,,green,,8.5
MHL,sdg16_safe,,,,
MHL,sdg16_prs,,,,
MHL,sdg16_u5reg,,,,
MHL,sdg16_cpi,,,,
MHL,sdg16_clabor,,,,
MHL,sdg16_weaponsexp,,green,,0
MHL,sdg16_rsf,,,,
MHL,sdg16_justice,,,,
MHL,sdg16_prison,,,,
MHL,sdg17_govex,,green,,19.442
MHL,sdg17_oda,,,,
MHL,sdg17_govrev,,green,,32.227
MHL,sdg17_cohaven,,green,,0
MHL,sdg17_secrecy,,,,
MHL,sdg17_sprofits,,,,
MHL,sdg17_statperf,,red,,20.86
MKD,sdg1_wpc,96.157,yellow,Up,2.79
MKD,sdg1_320pov,87.359,yellow,Up,6.51
MKD,sdg1_oecdpov,92.671,,,
MKD,sdg2_undernsh,90.239,green,Up,3.1
MKD,sdg2_stunting,88.957,green,Up,4.9
MKD,sdg2_wasting,39.319,green,Up,1.8
MKD,sdg2_obesity,50.465,orange,Down,22.4
MKD,sdg2_trophic,51.691,yellow,Right,2.253
MKD,sdg2_crlyld,37.667,green,Up,3.715
MKD,sdg2_snmi,,red,Right,0.748
MKD,sdg2_yieldgap,99.556,,Up,
MKD,sdg2_pestexp,92.746,,Up,
MKD,sdg3_matmort,97.255,green,Up,7
MKD,sdg3_neonat,97.861,green,Up,3.9
MKD,sdg3_u5mort,,green,,6.1
MKD,sdg3_tb,49.309,yellow,Up,12
MKD,sdg3_hiv,77.766,,Up,
MKD,sdg3_ncds,93.607,orange,Up Right,20.3
MKD,sdg3_pollmort,71.79,yellow,Up,82
MKD,sdg3_traffic,90.764,green,Up,5.15
MKD,sdg3_lifee,99.87,orange,Down,74.819
MKD,sdg3_fertility,57.627,green,Up,15.162
MKD,sdg3_births,54.693,green,Right,99.9
MKD,sdg3_vac,39.535,red,,75
MKD,sdg3_uhc,98.489,yellow,,72
MKD,sdg3_swb,83.146,orange,Up,5
MKD,sdg3_region,97.445,,Down,
MKD,sdg3_incomeg,14.667,,,
MKD,sdg3_smoke,86.524,,,
MKD,sdg4_primary,59.103,green,,99.302
MKD,sdg4_second,76.092,yellow,,86.18
MKD,sdg4_literacy,88.568,green,,98.6
MKD,sdg4_earlyedu,99.031,,,
MKD,sdg4_tertiary,99.771,,Right,
MKD,sdg4_pisa,0.941,,Up Right,
MKD,sdg4_socioec,93.454,,Up,
MKD,sdg4_science,100,,Up,
MKD,sdg4_resil,64.929,,,
MKD,sdg5_familypl,78.119,red,Right,29.6
MKD,sdg5_edat,75.716,yellow,Up,92.157
MKD,sdg5_lfpr,60.632,yellow,Up,67.896
MKD,sdg5_parl,74.532,yellow,,38.333
MKD,sdg5_paygap,29.528,,,
MKD,sdg5_unpaid,50.182,,Up,
MKD,sdg6_water,96.933,yellow,Up Right,93.141
MKD,sdg6_sanita,78.699,green,Right,99.125
MKD,sdg6_freshwat,64.421,green,,12.7
MKD,sdg6_wastewat,39.727,red,Up,0.941
MKD,sdg6_scarcew,0,green,Up,6.546
MKD,sdg6_safewat,19.75,,Up Right,
MKD,sdg6_safesan,9.838,,Up,
MKD,sdg7_elecac,53.501,green,,100
MKD,sdg7_cleanfuel,73.125,orange,,65.63
MKD,sdg7_co2twh,90.778,orange,Up,1.291
MKD,sdg7_ren,71.646,,Up,
MKD,sdg8_adjgrowth,98.24,green,Down,0.216
MKD,sdg8_slavery,48.701,orange,Down,8.661
MKD,sdg8_accounts,52.611,yellow,Down,76.569
MKD,sdg8_unemp,67.086,red,,18.4
MKD,sdg8_rights,72.467,orange,,0.576
MKD,sdg8_impacc,86.97,green,,0.184
MKD,sdg8_empop,84.643,,,
MKD,sdg8_yneet,93.464,,,
MKD,sdg9_intuse,80.7,yellow,,79.168
MKD,sdg9_mobuse,82.781,yellow,,64.919
MKD,sdg9_lpi,99.997,orange,,2.474
MKD,sdg9_qs,,orange,Up Right,0
MKD,sdg9_articles,,orange,Up,0.237
MKD,sdg9_rdex,,red,Down,0.364
MKD,sdg9_rdres,,,,
MKD,sdg9_patents,,,Right,
MKD,sdg9_netacc,98,,Right,
