TKM,5.94 Millions (2019),7.83 Percent (2019),30.76 Percent (2019),52.05 Percent (2019),67.3 Years (2015),1.8 Percent (2015),3 Children per woman (2015),3.39 Percent (2017),23 (2018),2 (2005),"37,915.18 Millions of US dollars (2017)","6,584.7 US dollars (2017)",65 Percent (2019),8.89 Percent (2017),60.22 Percent (2017),30.89 Percent (2017),,3.29 Percent (2019),6.47 Percent (2017),,,,"1,165.98 Millions of US dollars (2018)","3,886.99 Millions of US dollars (2018)","2,721.01 Millions of US dollars (2018)","-2,073 Petajoules (2016)",81.06 Percent (2018),25.98 Percent (2018),488.1 km2 (2017),"46,993 Hectares (2016)",4.13 Percent (2016),0.13 Percent (2016),8.78 Percent (2016)
TCA,0.04 Millions (2019),7.57 Percent (2017),19.16 Percent (2017),93.36 Percent (2019),77.5 Years (2001),2.05 Percent (2015),,69.22 Percent (2017),5 (2018),4 (2015),"1,016.91 Millions of US dollars (2017)","28,689.13 US dollars (2017)",64 Percent (2008),0.63 Percent (2017),10.96 Percent (2017),88.41 Percent (2017),721 Millions of US dollars (2016),8.3 Percent (2008),4.28 Percent (2017),16.57 Millions of US dollars (2017),172.71 Millions of US dollars (2018),106.93 Millions of US dollars (2018),-347.21 Millions of US dollars (2018),4.18 Millions of US dollars (2018),351.39 Millions of US dollars (2018),3 Petajoules (2016),38.7 Percent (2018),88.08 Percent (2018),0.95 km2 (2017),95 Hectares (2016),1.05 Percent (2016),,36.21 Percent (2016)
TUV,0.01 Millions (2019),9.92 Percent (2016),31.11 Percent (2016),63.22 Percent (2019),69.6 Years (2010),0.87 Percent (2015),3.6 Children per woman (2012),1.28 Percent (2017),,,43.91 Millions of US dollars (2017),"3,923.56 US dollars (2017)",58.2 Percent (2005),19.96 Percent (2017),17.85 Percent (2017),62.19 Percent (2017),2.4 Millions of US dollars (2013),6.5 Percent (2005),5.94 Percent (2017),4.2 Millions of US dollars (2013),6.81 Millions of US dollars (2013),7.86 Millions of US dollars (2013),-12.12 Millions of US dollars (2018),0.35 Millions of US dollars (2018),12.47 Millions of US dollars (2018),0 Petajoules (2016),78.69 Percent (2018),22.77 Percent (2018),0.03 km2 (2017),3 Hectares (2016),,5.23 Percent (2016),33.33 Percent (2016)
UGA,44.27 Millions (2019),3.19 Percent (2019),46.5 Percent (2019),24.36 Percent (2019),59.46 Years (2015),3.29 Percent (2015),5.78 Children per woman (2015),3.95 Percent (2017),"1,131,545 (2018)","22,807 (2018)","27,698.8 Millions of US dollars (2017)",646.22 US dollars (2017),71.1 Percent (2019),26.51 Percent (2017),21.29 Percent (2017),52.2 Percent (2017),940 Millions of US dollars (2017),2.28 Percent (2019),5 Percent (2017),95.16 Millions of US dollars (2018),"-2,564.7 Millions of US dollars (2018)","-2,015.19 Millions of US dollars (2018)",-319.13 Millions of US dollars (2018),"2,910.61 Millions of US dollars (2018)","3,229.74 Millions of US dollars (2018)",63 Petajoules (2016),19.02 Percent (2018),17.62 Percent (2018),241.55 km2 (2017),"20,052 Hectares (2016)",34.41 Percent (2016),10.97 Percent (2016),9.68 Percent (2016)
UKR,43.99 Millions (2019),23.37 Percent (2019),15.94 Percent (2019),69.47 Percent (2019),70.91 Years (2015),-0.38 Percent (2015),1.49 Children per woman (2015),11.23 Percent (2017),"3,225 (2018)","6,286 (2018)","112,154.16 Millions of US dollars (2017)","2,536.11 US dollars (2017)",53.7 Percent (2019),12.11 Percent (2017),28.39 Percent (2017),59.5 Percent (2017),"1,999 Millions of US dollars (2017)",8.59 Percent (2019),2.52 Percent (2017),37 Millions of US dollars (2018),"-4,287 Millions of US dollars (2018)","-2,622.24 Millions of US dollars (2018)","-10,645.3 Millions of US dollars (2018)","47,348.03 Millions of US dollars (2018)","57,993.33 Millions of US dollars (2018)","1,187 Petajoules (2016)",9.08 Percent (2018),14.56 Percent (2018),603.5 km2 (2017),"57,929 Hectares (2016)",56.58 Percent (2016),1.55 Percent (2016),16.71 Percent (2016)
ARE,9.77 Millions (2019),2.8 Percent (2019),14.71 Percent (2019),86.79 Percent (2019),76.79 Years (2015),1.6 Percent (2015),1.7 Children per woman (2015),88.43 Percent (2017),969 (2018),"4,814 (2018)","382,575.04 Millions of US dollars (2017)","40,698.84 US dollars (2017)",82.9 Percent (2019),0.76 Percent (2017),43.6 Percent (2017),55.64 Percent (2017),"21,048 Millions of US dollars (2017)",1.74 Percent (2019),0.79 Percent (2017),,,,"-49,013.24 Millions of US dollars (2018)","106,586 Millions of US dollars (2018)","155,599.24 Millions of US dollars (2018)","-7,115 Petajoules (2016)",51.13 Percent (2018),30.19 Percent (2018),83.6 km2 (2017),"7,102 Hectares (2016)",0.63 Percent (2016),0.55 Percent (2016),4.56 Percent (2016)
GBR,67.53 Millions (2019),24.14 Percent (2019),17.7 Percent (2019),83.65 Percent (2019),80.87 Years (2015),0.74 Percent (2015),1.87 Children per woman (2015),13.36 Percent (2017),"124,018 (2018)","33,035 (2018)","2,631,228.01 Millions of US dollars (2017)","39,757.71 US dollars (2017)",62.3 Percent (2019),0.67 Percent (2017),20.17 Percent (2017),79.17 Percent (2017),"61,894 Millions of US dollars (2016)",3.94 Percent (2019),1.74 Percent (2017),"-3,254.29 Millions of US dollars (2018)","-108,744.78 Millions of US dollars (2018)","-83,907.39 Millions of US dollars (2018)","-182,570.91 Millions of US dollars (2018)","487,069.3 Millions of US dollars (2018)","669,640.21 Millions of US dollars (2018)","2,267 Petajoules (2016)",13.41 Percent (2018),13.67 Percent (2018),242.5 km2 (2017),"24,193 Hectares (2016)",24.91 Percent (2016),0.19 Percent (2016),13.07 Percent (2016)
USA,329.06 Millions (2019),22.42 Percent (2019),18.55 Percent (2019),82.46 Percent (2019),78.94 Years (2015),0.75 Percent (2015),1.88 Children per woman (2015),15.34 Percent (2017),"299,653 (2018)","657,230 (2018)","19,485,394 Millions of US dollars (2017)","60,054.94 US dollars (2017)",61.7 Percent (2019),0.87 Percent (2017),18.46 Percent (2017),80.67 Percent (2017),"251,361 Millions of US dollars (2017)",4.06 Percent (2019),2.22 Percent (2017),"9,408 Millions of US dollars (2018)","-488,480 Millions of US dollars (2018)","-519,544.72 Millions of US dollars (2018)","-911,936.51 Millions of US dollars (2018)","1,662,993.42 Millions of US dollars (2018)","2,574,929.92 Millions of US dollars (2018)","8,916 Petajoules (2016)",18.26 Percent (2018),21.85 Percent (2018),"9,833.52 km2 (2017)","914,742 Hectares (2016)",16.65 Percent (2016),0.28 Percent (2016),33.93 Percent (2016)
URY,3.46 Millions (2019),20.01 Percent (2019),20.46 Percent (2019),95.43 Percent (2019),77.05 Years (2015),0.31 Percent (2015),2.01 Children per woman (2015),2.3 Percent (2017),344 (2018),"4,026 (2018)","59,180.2 Millions of US dollars (2017)","17,120.18 US dollars (2017)",64.5 Percent (2019),5.69 Percent (2017),26.77 Percent (2017),67.54 Percent (2017),"2,666 Millions of US dollars (2017)",8.19 Percent (2019),2.66 Percent (2017),31.2 Millions of US dollars (2018),-373.67 Millions of US dollars (2018),"-1,006.47 Millions of US dollars (2018)",-233.16 Millions of US dollars (2018),"9,148.26 Millions of US dollars (2018)","9,381.42 Millions of US dollars (2018)",88 Petajoules (2016),18.78 Percent (2018),20.03 Percent (2018),173.63 km2 (2017),"17,502 Hectares (2016)",13.77 Percent (2016),0.22 Percent (2016),10.67 Percent (2016)
UZB,32.98 Millions (2019),7.96 Percent (2019),28.8 Percent (2019),50.43 Percent (2019),70.23 Years (2015),1.62 Percent (2015),2.43 Children per woman (2015),3.63 Percent (2017),14 (2018),587 (2005),"49,677.18 Millions of US dollars (2017)","1,556.76 US dollars (2017)",65.5 Percent (2019),19.68 Percent (2017),34.15 Percent (2017),46.17 Percent (2017),121 Millions of US dollars (2010),6.67 Percent (2019),5.18 Percent (2017),143.03 Millions of US dollars (2018),"-3,576.73 Millions of US dollars (2018)","-4,373.27 Millions of US dollars (2018)","-5,299.5 Millions of US dollars (2018)","14,257.9 Millions of US dollars (2018)","19,557.4 Millions of US dollars (2018)",-561 Petajoules (2016),29.12 Percent (2018),24.46 Percent (2018),448.97 km2 (2017),"42,540 Hectares (2016)",10.34 Percent (2016),0.87 Percent (2016),7.54 Percent (2016)
VUT,0.3 Millions (2019),5.76 Percent (2019),38.71 Percent (2019),25.39 Percent (2019),69.49 Years (2015),2.76 Percent (2015),4 Children per woman (2015),1.17 Percent (2017),4 (2010),2 (2018),864.2 Millions of US dollars (2017),"3,128.39 US dollars (2017)",70.6 Percent (2019),24.05 Percent (2017),10.42 Percent (2017),65.53 Percent (2017),254 Millions of US dollars (2015),5.17 Percent (2019),3.48 Percent (2017),83.88 Millions of US dollars (2015),-82.05 Millions of US dollars (2015),51.85 Millions of US dollars (2015),-291.46 Millions of US dollars (2018),63.35 Millions of US dollars (2018),354.81 Millions of US dollars (2018),3 Petajoules (2016),29.6 Percent (2018),19.58 Percent (2018),12.19 km2 (2017),"1,219 Hectares (2016)",1.64 Percent (2016),10.25 Percent (2016),36.1 Percent (2016)
VEN,28.52 Millions (2019),11.58 Percent (2019),27.4 Percent (2019),88.24 Percent (2019),73.07 Years (2015),1.12 Percent (2015),2.4 Children per woman (2015),4.46 Percent (2017),"122,874 (2018)",644 (2018),"255,092.53 Millions of US dollars (2017)","7,977.36 US dollars (2017)",62.1 Percent (2019),5.73 Percent (2017),36.49 Percent (2017),57.79 Percent (2017),546 Millions of US dollars (2016),7.73 Percent (2019),-14 Percent (2017),"-3,980 Millions of US dollars (2015)","-3,870 Millions of US dollars (2016)","-6,665.5 Millions of US dollars (2016)","3,946.57 Millions of US dollars (2018)","6,613.89 Millions of US dollars (2018)","2,667.32 Millions of US dollars (2018)","-4,453 Petajoules (2016)",39.38 Percent (2018),41.68 Percent (2018),912.05 km2 (2017),"88,205 Hectares (2016)",3.06 Percent (2016),0.79 Percent (2016),52.74 Percent (2016)
VNM,96.46 Millions (2019),11.86 Percent (2019),23.21 Percent (2019),36.63 Percent (2019),74.96 Years (2015),1.04 Percent (2015),1.96 Children per woman (2015),0.08 Percent (2017),"1,928 (2010)",,"223,779.87 Millions of US dollars (2017)","2,342.24 US dollars (2017)",77.3 Percent (2019),17.05 Percent (2017),37.11 Percent (2017),45.84 Percent (2017),"8,890 Millions of US dollars (2017)",2.13 Percent (2019),6.81 Percent (2017),,"6,124 Millions of US dollars (2017)","-7,657.54 Millions of US dollars (2017)","-18,132.74 Millions of US dollars (2018)","247,988.84 Millions of US dollars (2018)","266,121.57 Millions of US dollars (2018)",188 Petajoules (2016),19.31 Percent (2018),27.45 Percent (2018),330.97 km2 (2017),"31,007 Hectares (2016)",22.57 Percent (2016),14.64 Percent (2016),48.06 Percent (2016)
VGB,0.03 Millions (2019),9.7 Percent (2010),22.34 Percent (2010),48.12 Percent (2019),,2.02 Percent (2015),1.99 Children per woman (2004),63.98 Percent (2017),1 (2018),1 (2017),995.68 Millions of US dollars (2017),"31,916.82 US dollars (2017)",,0.16 Percent (2017),6.53 Percent (2017),93.31 Percent (2017),484 Millions of US dollars (2015),,0.55 Percent (2017),,,,-341.26 Millions of US dollars (2018),0 Millions of US dollars (2018),341.27 Millions of US dollars (2018),3 Petajoules (2016),20.82 Percent (2018),48.45 Percent (2018),0.15 km2 (2017),15 Hectares (2016),6.67 Percent (2016),6.67 Percent (2016),24.13 Percent (2016)
VIR,0.1 Millions (2019),26.93 Percent (2019),19.49 Percent (2019),95.83 Percent (2019),79.41 Years (2015),-0.21 Percent (2015),2.29 Children per woman (2015),54.09 Percent (2017),,,,,59.1 Percent (2019),,,,"1,343 Millions of US dollars (2016)",6.96 Percent (2019),,,,,,,,,,,0.35 km2 (2017),35 Hectares (2016),2.86 Percent (2016),2.86 Percent (2016),49.97 Percent (2016)
YEM,29.16 Millions (2019),4.58 Percent (2019),39.22 Percent (2019),37.27 Percent (2019),66 Years (2015),2.7 Percent (2015),4.4 Children per woman (2015),1.36 Percent (2017),"271,554 (2018)","8,140 (2018)","27,956.77 Millions of US dollars (2017)",989.61 US dollars (2017),38.4 Percent (2019),16.73 Percent (2017),25.7 Percent (2017),57.57 Percent (2017),116 Millions of US dollars (2016),14.02 Percent (2019),-5.94 Percent (2017),0.2 Millions of US dollars (2012),"-2,418.96 Millions of US dollars (2016)","-1,147.35 Millions of US dollars (2016)","1,076.43 Millions of US dollars (2018)","16,569.15 Millions of US dollars (2018)","15,492.71 Millions of US dollars (2018)",87 Petajoules (2016),39.77 Percent (2018),22.24 Percent (2018),527.97 km2 (2017),"52,797 Hectares (2016)",2.36 Percent (2016),0.56 Percent (2016),1.04 Percent (2016)
ZMB,17.86 Millions (2019),3.38 Percent (2019),44.46 Percent (2019),44.07 Percent (2019),59.29 Years (2015),3.09 Percent (2015),5.2 Children per woman (2015),0.92 Percent (2017),"45,870 (2018)","4,551 (2018)","25,868.14 Millions of US dollars (2017)","1,513.28 US dollars (2017)",75.2 Percent (2019),4.31 Percent (2017),39.93 Percent (2017),55.76 Percent (2017),653 Millions of US dollars (2017),7.8 Percent (2019),3.52 Percent (2017),66.18 Millions of US dollars (2018),-342.3 Millions of US dollars (2018),-252.41 Millions of US dollars (2018),-409.57 Millions of US dollars (2018),"9,052.16 Millions of US dollars (2018)","9,461.74 Millions of US dollars (2018)",50 Petajoules (2016),42.08 Percent (2018),28.82 Percent (2018),752.61 km2 (2017),"74,339 Hectares (2016)",5.11 Percent (2016),0.05 Percent (2016),65.2 Percent (2016)
ZWE,14.65 Millions (2019),4.58 Percent (2019),42.16 Percent (2019),32.21 Percent (2019),56.71 Years (2015),1.69 Percent (2015),4.09 Children per woman (2015),2.44 Percent (2017),"7,707 (2018)","8,391 (2018)","18,036.87 Millions of US dollars (2017)","1,091.17 US dollars (2017)",83.7 Percent (2019),11.65 Percent (2017),24.3 Percent (2017),64.05 Percent (2017),158 Millions of US dollars (2017),4.95 Percent (2019),3.01 Percent (2017),278.31 Millions of US dollars (2017),-307.81 Millions of US dollars (2017),-384.35 Millions of US dollars (2017),"-2,221.65 Millions of US dollars (2018)","4,037.2 Millions of US dollars (2018)","6,258.86 Millions of US dollars (2018)",47 Petajoules (2016),51.48 Percent (2018),39.28 Percent (2018),390.76 km2 (2017),"38,685 Hectares (2016)",10.34 Percent (2016),0.26 Percent (2016),35.54 Percent (2016)
